transaction_id,merchant_id,timestamp,amount,customer_id,payment_method,city,is_fraud_spike
e61fa915,M009,2026-07-04 02:11:09,971.9,C02595,card,Pune,0
f0c64109,M009,2026-07-04 02:12:36,1051.51,C01996,wallet,Pune,0
b435af1a,M011,2026-07-04 02:16:28,895.21,C03721,netbanking,Delhi,0
7e96f608,M005,2026-07-04 02:16:29,1947.6,C03796,card,Chennai,0
e13073bd,M011,2026-07-04 02:19:14,967.52,C01720,wallet,Delhi,0
26fad1c6,M002,2026-07-04 02:19:38,1567.68,C03304,card,Bangalore,0
c84820c4,M003,2026-07-04 02:21:01,1411.85,C00378,wallet,Delhi,0
c13b710f,M010,2026-07-04 02:21:42,488.08,C02124,card,Ahmedabad,0
8db90cd4,M015,2026-07-04 02:22:44,1218.47,C01887,netbanking,Pune,0
681b61cb,M007,2026-07-04 02:23:46,1120.89,C04498,wallet,Jaipur,0
414fe1dc,M012,2026-07-04 02:24:36,812.82,C01248,upi,Pune,0
d6a7e04a,M014,2026-07-04 02:25:59,819.9,C01590,wallet,Delhi,0
199cb4b6,M009,2026-07-04 02:26:52,975.53,C01650,wallet,Pune,0
60582d9f,M007,2026-07-04 02:27:13,786.86,C02297,upi,Pune,0
fb638473,M011,2026-07-04 02:28:47,1690.36,C04783,wallet,Delhi,0
6a9bd051,M018,2026-07-04 02:29:10,2105.33,C03295,upi,Jaipur,0
796e7fbe,M009,2026-07-04 02:29:54,937.54,C00406,wallet,Pune,0
a6877388,M003,2026-07-04 02:30:05,1457.38,C03461,card,Delhi,0
94c7a360,M013,2026-07-04 02:33:09,2772.96,C03798,upi,Kolkata,0
f8adc7e2,M001,2026-07-04 02:33:15,2310.39,C01133,wallet,Mumbai,0
1100cc61,M004,2026-07-04 02:36:29,1687.58,C03089,card,Chennai,0
552a4934,M003,2026-07-04 02:38:50,1376.68,C03171,upi,Delhi,0
783d0a73,M013,2026-07-04 02:42:10,3464.3,C04737,card,Chennai,0
978bc1d3,M020,2026-07-04 02:42:12,361.79,C03950,netbanking,Kolkata,0
656e97bd,M018,2026-07-04 02:43:49,2554.22,C01945,netbanking,Jaipur,0
54fc4f58,M020,2026-07-04 02:46:47,269.62,C00782,netbanking,Kolkata,0
92d3252e,M004,2026-07-04 02:47:56,1680.86,C00358,netbanking,Chennai,0
be71884e,M020,2026-07-04 02:48:36,795.06,C01470,card,Kolkata,0
978836cb,M020,2026-07-04 02:49:48,335.99,C04984,card,Kolkata,0
0f765154,M009,2026-07-04 02:50:11,1154.37,C00817,upi,Mumbai,0
3475e9f2,M004,2026-07-04 02:50:29,1709.76,C02960,netbanking,Chennai,0
61d6c56e,M020,2026-07-04 02:52:39,10.0,C04689,netbanking,Kolkata,0
523ee7ef,M014,2026-07-04 02:53:19,1186.37,C04123,netbanking,Delhi,0
61653f05,M012,2026-07-04 02:54:55,771.22,C04487,wallet,Pune,0
34aa848a,M003,2026-07-04 02:55:46,1398.97,C04901,wallet,Delhi,0
32fe1211,M014,2026-07-04 02:57:23,1011.81,C02452,upi,Delhi,0
414def7d,M013,2026-07-04 02:59:39,3870.42,C03621,wallet,Chennai,0
7a974098,M010,2026-07-04 02:59:45,1166.96,C03870,upi,Ahmedabad,0
9f8a3741,M020,2026-07-04 03:00:03,319.62,C04065,wallet,Kolkata,0
7961c64b,M010,2026-07-04 03:00:04,10.0,C01556,upi,Ahmedabad,0
9a4eb7f9,M003,2026-07-04 03:00:11,1462.65,C01885,upi,Delhi,0
3a06da11,M003,2026-07-04 03:00:35,1407.68,C00685,netbanking,Delhi,0
6ec8403b,M009,2026-07-04 03:00:57,1010.07,C04678,wallet,Pune,0
ef98978a,M012,2026-07-04 03:01:51,768.26,C02080,netbanking,Pune,0
2b95a49b,M003,2026-07-04 03:02:00,1455.59,C01627,card,Delhi,0
7ec36d79,M011,2026-07-04 03:02:12,1002.15,C04590,card,Delhi,0
b4900868,M011,2026-07-04 03:03:34,940.19,C04879,netbanking,Delhi,0
0fa3412a,M005,2026-07-04 03:05:06,894.98,C03791,wallet,Mumbai,0
deee3d2e,M011,2026-07-04 03:05:11,1514.98,C01783,card,Delhi,0
f39ec26b,M007,2026-07-04 03:05:18,846.29,C01204,netbanking,Kolkata,0
4f318e8a,M002,2026-07-04 03:05:28,2037.72,C00184,netbanking,Bangalore,0
2ec81396,M011,2026-07-04 03:06:34,1519.04,C00423,card,Delhi,0
50e70006,M020,2026-07-04 03:07:38,853.88,C03304,card,Kolkata,0
92db65ec,M014,2026-07-04 03:08:34,1395.02,C00626,wallet,Delhi,0
d439095d,M009,2026-07-04 03:09:02,986.87,C01299,card,Pune,0
1de92b50,M003,2026-07-04 03:09:34,1386.29,C03740,netbanking,Delhi,0
5d351293,M009,2026-07-04 03:10:33,916.36,C01320,wallet,Pune,0
ebff7afd,M003,2026-07-04 03:11:09,1477.5,C02410,upi,Delhi,0
0b1d147d,M009,2026-07-04 03:13:46,1046.37,C03781,netbanking,Pune,0
6c5afac4,M003,2026-07-04 03:14:13,1479.8,C03893,wallet,Delhi,0
c83e3259,M010,2026-07-04 03:15:27,1037.99,C04524,netbanking,Ahmedabad,0
9cb745f2,M002,2026-07-04 03:16:57,2104.95,C00725,wallet,Bangalore,0
ccc506ef,M010,2026-07-04 03:18:46,600.26,C03979,card,Vellore,0
3533af07,M014,2026-07-04 03:20:30,1705.28,C02022,netbanking,Delhi,0
49a98f6b,M020,2026-07-04 03:21:34,10.0,C02259,netbanking,Kolkata,0
3f3154a7,M012,2026-07-04 03:25:51,937.33,C00022,card,Pune,0
a1425a99,M011,2026-07-04 03:29:17,930.41,C01611,card,Delhi,0
023ff834,M004,2026-07-04 03:29:31,1701.03,C03744,netbanking,Chennai,0
754e9fb2,M005,2026-07-04 03:29:34,1181.78,C02088,upi,Chennai,0
80ab1a44,M010,2026-07-04 03:33:20,912.59,C02148,card,Ahmedabad,0
1e3b28b0,M009,2026-07-04 03:33:29,1103.97,C04207,card,Pune,0
3f2a2bef,M005,2026-07-04 03:33:36,1429.91,C04005,card,Chennai,0
ec82d44c,M012,2026-07-04 03:36:10,587.1,C04483,card,Pune,0
8b86485f,M020,2026-07-04 03:36:41,1161.76,C01530,wallet,Vellore,0
cc56d620,M014,2026-07-04 03:36:53,1335.13,C01408,card,Delhi,0
c7dc4a7f,M012,2026-07-04 03:39:00,790.94,C00028,card,Pune,0
d6872e36,M003,2026-07-04 03:39:06,1453.95,C03514,netbanking,Delhi,0
65202af8,M001,2026-07-04 03:39:28,1947.05,C00121,card,Delhi,0
e728883c,M006,2026-07-04 03:39:34,2405.36,C01838,upi,Hyderabad,0
31ef729d,M010,2026-07-04 03:41:02,877.43,C03462,netbanking,Ahmedabad,0
51850ac5,M003,2026-07-04 03:41:42,1465.92,C04504,wallet,Bangalore,0
93cbdec8,M013,2026-07-04 03:42:45,3181.29,C04040,upi,Chennai,0
be007d46,M018,2026-07-04 03:44:29,1939.09,C00481,netbanking,Jaipur,0
d01d2703,M013,2026-07-04 03:45:25,2531.88,C00418,netbanking,Chennai,0
607e0b55,M020,2026-07-04 03:45:35,182.96,C04877,wallet,Kolkata,0
de34e73f,M012,2026-07-04 03:46:53,693.72,C02002,wallet,Delhi,0
a690c3e4,M005,2026-07-04 03:48:28,1275.86,C01567,upi,Chennai,0
76538000,M013,2026-07-04 03:49:39,2782.09,C03851,upi,Chennai,0
6179d70e,M004,2026-07-04 03:52:42,1818.39,C00706,netbanking,Chennai,0
e4c194a5,M014,2026-07-04 03:53:27,1103.33,C04740,card,Delhi,0
99b4842e,M010,2026-07-04 03:53:56,526.81,C00258,upi,Ahmedabad,0
817099f5,M015,2026-07-04 03:57:57,1229.83,C01163,card,Pune,0
21e3c903,M018,2026-07-04 04:00:35,1733.7,C00272,upi,Jaipur,0
d4cdbad0,M014,2026-07-04 04:00:51,1138.6,C04403,card,Delhi,0
80ece28a,M005,2026-07-04 04:00:58,1502.64,C03645,card,Pune,0
ab7da9e3,M010,2026-07-04 04:01:41,10.0,C03022,upi,Ahmedabad,0
422d1edf,M012,2026-07-04 04:01:41,728.02,C02167,netbanking,Kolkata,0
9b58aad3,M005,2026-07-04 04:02:56,848.7,C01758,wallet,Vellore,0
c438dc54,M013,2026-07-04 04:05:20,3351.73,C00450,card,Chennai,0
f8a8fb60,M013,2026-07-04 04:05:21,3040.85,C03546,netbanking,Chennai,0
5c0da5e1,M012,2026-07-04 04:06:06,672.53,C04711,card,Pune,0
b788b802,M003,2026-07-04 04:06:17,1453.71,C00653,wallet,Delhi,0
ffbfac96,M007,2026-07-04 04:06:43,871.44,C04217,card,Kolkata,0
bac01182,M010,2026-07-04 04:07:20,10.0,C02820,wallet,Ahmedabad,0
9ad5e0db,M004,2026-07-04 04:08:54,1668.99,C03008,wallet,Chennai,0
47b3fe63,M008,2026-07-04 04:09:10,530.25,C04165,card,Pune,0
97a9cefd,M012,2026-07-04 04:11:23,798.34,C01182,card,Pune,0
3263255b,M003,2026-07-04 04:12:55,1460.5,C00649,upi,Delhi,0
07825b8e,M019,2026-07-04 04:14:27,2852.36,C00315,wallet,Mumbai,0
344c97c4,M013,2026-07-04 04:15:20,3048.48,C02228,upi,Chennai,0
1161cb3f,M012,2026-07-04 04:16:15,654.81,C02865,wallet,Kolkata,0
0fd9722c,M015,2026-07-04 04:17:03,1332.19,C01566,upi,Pune,0
7dbb2510,M010,2026-07-04 04:20:59,456.44,C03486,upi,Ahmedabad,0
4b87b97a,M009,2026-07-04 04:21:25,1043.99,C04700,card,Pune,0
214c6624,M005,2026-07-04 04:21:51,1688.03,C02417,wallet,Chennai,0
cb610d4f,M011,2026-07-04 04:21:51,1281.72,C04613,card,Ahmedabad,0
e214e623,M004,2026-07-04 04:22:49,1722.26,C04600,wallet,Chennai,0
a4d06782,M004,2026-07-04 04:24:34,1535.22,C04649,wallet,Chennai,0
fcaaec24,M014,2026-07-04 04:24:54,1034.61,C00374,wallet,Delhi,0
1f5d39cc,M019,2026-07-04 04:25:00,2940.01,C00241,card,Mumbai,0
68a08607,M008,2026-07-04 04:25:06,482.7,C02902,upi,Pune,0
dc98628f,M004,2026-07-04 04:26:04,1740.6,C03191,netbanking,Delhi,0
52b7440c,M004,2026-07-04 04:26:33,1754.44,C00496,wallet,Chennai,0
f9da8158,M018,2026-07-04 04:26:40,2307.38,C02445,card,Jaipur,0
d8af339d,M018,2026-07-04 04:26:44,2476.37,C02645,upi,Jaipur,0
fcf3dcce,M017,2026-07-04 04:28:30,1613.16,C01368,card,Jaipur,0
6e93c00c,M012,2026-07-04 04:29:14,811.72,C02937,upi,Pune,0
506258aa,M016,2026-07-04 04:29:31,1958.3,C00306,netbanking,Hyderabad,0
de304188,M014,2026-07-04 04:30:06,1267.62,C00872,card,Delhi,0
7900dad9,M014,2026-07-04 04:31:32,1115.02,C04795,wallet,Delhi,0
19befe63,M007,2026-07-04 04:36:27,1232.05,C03280,netbanking,Kolkata,0
5030672e,M010,2026-07-04 04:37:20,10.0,C02588,wallet,Ahmedabad,0
bd6bf8d8,M015,2026-07-04 04:42:37,1228.08,C01379,netbanking,Pune,0
c1fa9ad1,M005,2026-07-04 04:44:56,909.36,C00846,upi,Chennai,0
026c3c41,M005,2026-07-04 04:45:28,1122.96,C04080,netbanking,Chennai,0
3e719abe,M003,2026-07-04 04:46:38,1451.49,C01480,card,Delhi,0
97cb287e,M003,2026-07-04 04:48:20,1345.38,C00552,wallet,Delhi,0
0dc0b6a5,M009,2026-07-04 04:49:30,956.18,C04995,netbanking,Pune,0
3407a099,M012,2026-07-04 04:52:14,727.63,C02471,netbanking,Pune,0
fe19c7bd,M012,2026-07-04 04:52:29,770.53,C01502,wallet,Pune,0
8288fc40,M006,2026-07-04 04:54:10,2227.74,C03157,upi,Hyderabad,0
314d55af,M020,2026-07-04 04:55:26,10.0,C01473,upi,Kolkata,0
8e31d781,M012,2026-07-04 04:58:08,903.36,C01823,wallet,Pune,0
f9461dc4,M014,2026-07-04 05:00:10,1344.97,C02005,netbanking,Bangalore,0
e9c105da,M010,2026-07-04 05:00:40,534.02,C04410,card,Ahmedabad,0
dd2e49d4,M018,2026-07-04 05:01:13,2220.58,C04845,upi,Jaipur,0
2ef7de38,M015,2026-07-04 05:01:47,1515.43,C04161,netbanking,Pune,0
a06d2825,M009,2026-07-04 05:03:30,885.97,C00005,upi,Bangalore,0
6ecdd8a6,M010,2026-07-04 05:04:12,178.98,C01500,card,Ahmedabad,0
8e9ada74,M004,2026-07-04 05:04:29,1650.66,C02432,upi,Chennai,0
7371b7d7,M013,2026-07-04 05:05:10,2501.25,C03040,netbanking,Chennai,0
1555d2f4,M010,2026-07-04 05:07:38,494.91,C00065,netbanking,Ahmedabad,0
a22d8d9f,M007,2026-07-04 05:07:54,991.51,C01963,card,Kolkata,0
520b4caf,M009,2026-07-04 05:08:28,1073.3,C03190,card,Pune,0
56360d62,M009,2026-07-04 05:09:57,1027.53,C04033,wallet,Pune,0
55654fec,M004,2026-07-04 05:10:09,1718.49,C04942,wallet,Chennai,0
a4af3f40,M013,2026-07-04 05:10:52,3490.79,C00996,wallet,Chennai,0
59066650,M010,2026-07-04 05:10:58,10.0,C02939,upi,Delhi,0
fcc94e76,M014,2026-07-04 05:11:01,1109.74,C01477,wallet,Delhi,0
c6fbedc2,M009,2026-07-04 05:12:53,1018.39,C03338,upi,Pune,0
4509dce6,M010,2026-07-04 05:12:57,101.71,C01849,upi,Jaipur,0
9648cbf3,M005,2026-07-04 05:13:36,1070.65,C01498,card,Chennai,0
e7b2398d,M017,2026-07-04 05:14:17,1449.0,C02830,wallet,Chennai,0
995583ff,M005,2026-07-04 05:14:45,1427.09,C04512,card,Chennai,0
1c14aa00,M003,2026-07-04 05:17:08,1424.23,C01669,upi,Delhi,0
82aa5ea5,M003,2026-07-04 05:17:16,1313.75,C02084,netbanking,Delhi,0
d3f348f9,M011,2026-07-04 05:17:23,1873.56,C01968,card,Ahmedabad,0
8ff487f9,M003,2026-07-04 05:17:45,1519.04,C00819,card,Delhi,0
64061f07,M011,2026-07-04 05:18:00,1179.31,C02172,upi,Delhi,0
a5c6da5d,M013,2026-07-04 05:18:54,3256.42,C01736,card,Chennai,0
197edcd3,M011,2026-07-04 05:23:05,1223.34,C04064,netbanking,Delhi,0
287a7a71,M009,2026-07-04 05:24:43,1053.72,C02626,netbanking,Pune,0
0122dd30,M017,2026-07-04 05:26:26,1447.08,C03895,netbanking,Chennai,0
26cd5c4c,M007,2026-07-04 05:26:52,951.82,C00954,netbanking,Kolkata,0
079d4b62,M014,2026-07-04 05:30:13,1096.01,C03297,upi,Delhi,0
f2d6ab4f,M011,2026-07-04 05:32:34,854.57,C02280,wallet,Delhi,0
89c3618b,M003,2026-07-04 05:33:15,1486.38,C01952,card,Delhi,0
e45232af,M010,2026-07-04 05:36:59,344.11,C04117,wallet,Ahmedabad,0
2851cfb1,M017,2026-07-04 05:39:02,1403.18,C02273,wallet,Chennai,0
12da886d,M014,2026-07-04 05:39:56,1149.76,C04450,netbanking,Delhi,0
e0b85d7b,M019,2026-07-04 05:41:16,2297.21,C02737,wallet,Mumbai,0
13a65a02,M018,2026-07-04 05:41:41,2746.53,C03826,netbanking,Kolkata,0
5a1558af,M015,2026-07-04 05:42:47,977.68,C04367,netbanking,Pune,0
de507ea6,M009,2026-07-04 05:42:51,997.55,C01085,netbanking,Pune,0
f0e93b66,M010,2026-07-04 05:44:53,1036.77,C04882,card,Chennai,0
cfe5ce75,M001,2026-07-04 05:48:20,2370.17,C03580,upi,Delhi,0
3b3e7b49,M007,2026-07-04 05:48:25,991.84,C04882,upi,Kolkata,0
fdfdc66b,M020,2026-07-04 05:49:47,140.88,C00327,upi,Kolkata,0
932f3450,M004,2026-07-04 05:50:04,1685.44,C00792,upi,Chennai,0
35448907,M016,2026-07-04 05:50:10,1747.59,C02013,netbanking,Vellore,0
e06cdd67,M001,2026-07-04 05:52:51,2201.69,C03601,netbanking,Delhi,0
ef99776d,M010,2026-07-04 05:54:09,622.52,C00774,upi,Ahmedabad,0
3ec10ab8,M014,2026-07-04 05:57:10,1232.31,C02855,upi,Delhi,0
1b885137,M007,2026-07-04 05:58:02,1171.91,C01626,card,Kolkata,0
ee11451b,M012,2026-07-04 05:59:14,747.0,C02822,wallet,Hyderabad,0
28f3a06e,M019,2026-07-04 05:59:26,2104.29,C01595,netbanking,Mumbai,0
7a21527a,M008,2026-07-04 05:59:40,573.14,C00552,netbanking,Hyderabad,0
335a991a,M011,2026-07-04 06:00:16,480.28,C01170,wallet,Delhi,0
1eccb08b,M011,2026-07-04 06:00:18,1024.89,C04546,wallet,Delhi,0
71c68c4c,M006,2026-07-04 06:02:57,2330.46,C01071,card,Hyderabad,0
76d16e14,M020,2026-07-04 06:05:28,1223.68,C00521,netbanking,Kolkata,0
ffd7c3e8,M006,2026-07-04 06:07:26,2420.2,C03989,card,Hyderabad,0
3aed2c13,M003,2026-07-04 06:09:59,1441.35,C03666,netbanking,Delhi,0
a1f11c48,M013,2026-07-04 06:10:03,2366.2,C01652,card,Chennai,0
a68e4fda,M005,2026-07-04 06:10:40,1513.81,C02851,card,Chennai,0
461640e7,M010,2026-07-04 06:10:56,1531.5,C04897,netbanking,Ahmedabad,0
76d01a72,M014,2026-07-04 06:11:03,1384.72,C01443,upi,Delhi,0
510cec1d,M013,2026-07-04 06:12:23,2785.36,C00381,netbanking,Chennai,0
b7de7f5f,M014,2026-07-04 06:13:11,1099.54,C03386,wallet,Delhi,0
b2a867f7,M011,2026-07-04 06:18:17,582.11,C03126,wallet,Ahmedabad,0
b251c10e,M019,2026-07-04 06:20:51,2667.35,C04874,wallet,Mumbai,0
5d177a9d,M011,2026-07-04 06:22:15,1071.47,C00495,card,Delhi,0
42d21a27,M008,2026-07-04 06:24:02,605.72,C00809,card,Pune,0
d359766e,M011,2026-07-04 06:25:04,1060.02,C02812,wallet,Delhi,0
0bab38be,M011,2026-07-04 06:26:34,570.4,C04780,card,Ahmedabad,0
a402b35f,M009,2026-07-04 06:27:19,1054.96,C01924,card,Pune,0
bb07ae28,M004,2026-07-04 06:27:26,1664.9,C04492,upi,Chennai,0
bdb4597d,M011,2026-07-04 06:27:31,1447.89,C01310,wallet,Delhi,0
b4a9706b,M007,2026-07-04 06:29:00,1106.04,C00914,netbanking,Kolkata,0
04dc201a,M016,2026-07-04 06:29:11,1767.54,C03801,wallet,Hyderabad,0
17ecf75c,M017,2026-07-04 06:32:52,1699.2,C03185,netbanking,Chennai,0
dd942fc2,M005,2026-07-04 06:34:23,1640.29,C02723,card,Chennai,0
39799ff1,M016,2026-07-04 06:34:39,1797.77,C01456,upi,Hyderabad,0
b36e2297,M007,2026-07-04 06:35:21,1125.7,C01962,upi,Kolkata,0
0daaa6ca,M011,2026-07-04 06:35:30,1088.49,C03631,netbanking,Delhi,0
4e69f8c4,M008,2026-07-04 06:37:20,578.63,C03694,wallet,Pune,0
3e0b6dba,M014,2026-07-04 06:37:31,1410.76,C02170,netbanking,Mumbai,0
4ce504b7,M011,2026-07-04 06:37:32,1255.2,C04283,card,Delhi,0
5fa0e0fb,M014,2026-07-04 06:39:12,1117.89,C02012,upi,Delhi,0
3ecc8ab5,M011,2026-07-04 06:39:29,1172.69,C00733,upi,Delhi,0
4a77f4b7,M007,2026-07-04 06:41:10,907.75,C00208,wallet,Kolkata,0
b66a9fe9,M005,2026-07-04 06:42:12,1092.8,C04672,netbanking,Chennai,0
f264661b,M013,2026-07-04 06:43:38,3397.57,C04818,wallet,Chennai,0
09f304ca,M003,2026-07-04 06:44:18,1391.2,C02242,card,Delhi,0
be8f07ae,M010,2026-07-04 06:47:10,596.07,C04418,netbanking,Ahmedabad,0
d909825f,M012,2026-07-04 06:47:46,860.19,C04028,upi,Pune,0
5d5c394e,M007,2026-07-04 06:48:25,1286.57,C04335,card,Kolkata,0
4b76475e,M010,2026-07-04 06:51:38,727.64,C04130,netbanking,Ahmedabad,0
33895356,M015,2026-07-04 06:55:49,1227.7,C02613,netbanking,Vellore,0
b8a4a91f,M016,2026-07-04 06:55:56,2052.08,C01624,wallet,Hyderabad,0
1034a9ab,M012,2026-07-04 06:57:08,656.94,C04652,wallet,Delhi,0
30d8bcf8,M007,2026-07-04 06:57:33,1122.77,C04943,upi,Pune,0
4b69527a,M005,2026-07-04 07:00:09,1061.01,C00956,card,Chennai,0
efb720f6,M010,2026-07-04 07:00:09,725.07,C03663,netbanking,Ahmedabad,0
87289ed4,M019,2026-07-04 07:00:11,2149.34,C04517,netbanking,Mumbai,0
7983aabe,M008,2026-07-04 07:00:31,565.17,C02583,upi,Pune,0
c5cd3556,M013,2026-07-04 07:01:00,3288.33,C02470,card,Chennai,0
e1cde266,M013,2026-07-04 07:02:09,3165.82,C00827,netbanking,Chennai,0
fa0be5a6,M013,2026-07-04 07:02:28,3450.62,C03435,card,Chennai,0
1250a576,M013,2026-07-04 07:06:48,2391.53,C04067,card,Chennai,0
cfba0e0d,M004,2026-07-04 07:08:01,1683.81,C00713,upi,Chennai,0
16657468,M005,2026-07-04 07:08:42,1307.24,C01274,card,Chennai,0
2a9e13eb,M007,2026-07-04 07:14:15,761.1,C02136,upi,Kolkata,0
0b89389c,M009,2026-07-04 07:14:35,1049.42,C03723,upi,Pune,0
57300bbf,M019,2026-07-04 07:16:33,2842.09,C01415,card,Mumbai,0
c522e1e8,M004,2026-07-04 07:18:00,1613.32,C03662,netbanking,Chennai,0
9afaa653,M013,2026-07-04 07:19:14,2314.69,C02764,netbanking,Chennai,0
4ac003fb,M005,2026-07-04 07:19:21,883.77,C00781,card,Mumbai,0
38768513,M020,2026-07-04 07:20:04,504.46,C00043,wallet,Kolkata,0
c7e0fdb6,M003,2026-07-04 07:20:46,1514.95,C04468,upi,Delhi,0
cdec44ea,M017,2026-07-04 07:20:49,1835.73,C04834,card,Chennai,0
197c4cf2,M019,2026-07-04 07:21:53,2584.04,C01902,card,Mumbai,0
2c40dc9c,M003,2026-07-04 07:21:54,1495.92,C01881,netbanking,Delhi,0
93e6a7a3,M009,2026-07-04 07:22:20,1130.29,C01808,wallet,Pune,0
157dbb5a,M014,2026-07-04 07:22:41,726.5,C00392,netbanking,Delhi,0
6c4629ea,M005,2026-07-04 07:24:58,1300.44,C02441,wallet,Chennai,0
cabc2c56,M011,2026-07-04 07:25:43,1019.3,C00349,upi,Delhi,0
f43464d8,M011,2026-07-04 07:25:57,1456.86,C03393,upi,Pune,0
5eed640e,M008,2026-07-04 07:27:27,516.23,C00714,netbanking,Pune,0
b0283465,M018,2026-07-04 07:29:05,2125.66,C03749,card,Jaipur,0
5ece29f0,M016,2026-07-04 07:29:11,2109.13,C01638,netbanking,Hyderabad,0
a804f29e,M010,2026-07-04 07:29:42,650.26,C01263,wallet,Ahmedabad,0
f0301cca,M011,2026-07-04 07:30:31,1266.86,C01489,wallet,Bangalore,0
54fb9089,M005,2026-07-04 07:30:32,1339.26,C02188,upi,Chennai,0
0569f2f2,M015,2026-07-04 07:31:25,1480.62,C01623,card,Pune,0
4a737fcc,M020,2026-07-04 07:32:05,406.0,C01019,card,Kolkata,0
277356a5,M014,2026-07-04 07:33:01,488.34,C01522,wallet,Delhi,0
48feb3fd,M010,2026-07-04 07:34:14,1246.77,C02561,card,Ahmedabad,0
5f1c13dd,M013,2026-07-04 07:36:08,2458.37,C02364,netbanking,Chennai,0
e9d0072e,M010,2026-07-04 07:38:17,962.88,C03565,card,Ahmedabad,0
4dc08b90,M018,2026-07-04 07:39:07,2114.38,C03738,card,Jaipur,0
bad65331,M019,2026-07-04 07:40:59,2429.83,C00023,wallet,Mumbai,0
0ca89df5,M010,2026-07-04 07:41:34,804.74,C00332,card,Ahmedabad,0
696602f6,M005,2026-07-04 07:42:48,1557.99,C00539,card,Kolkata,0
e200ce64,M007,2026-07-04 07:42:49,877.48,C03752,upi,Kolkata,0
aeb96ae4,M015,2026-07-04 07:45:52,1371.65,C02084,netbanking,Pune,0
b69cb056,M011,2026-07-04 07:46:14,1193.77,C01757,wallet,Delhi,0
41f416fb,M007,2026-07-04 07:46:19,919.11,C00694,wallet,Kolkata,0
0430a99d,M015,2026-07-04 07:46:25,1177.67,C01050,wallet,Pune,0
babb7bf6,M015,2026-07-04 07:48:10,1397.63,C04825,wallet,Pune,0
7ea2ee4b,M011,2026-07-04 07:48:23,1047.58,C01760,netbanking,Delhi,0
89100763,M018,2026-07-04 07:51:03,2018.24,C01202,card,Jaipur,0
49e5083b,M005,2026-07-04 07:53:15,936.25,C03434,upi,Chennai,0
f9876a4b,M008,2026-07-04 07:53:57,643.57,C03923,upi,Delhi,0
f1047a97,M010,2026-07-04 07:54:14,273.77,C01453,upi,Ahmedabad,0
f82b7ba4,M003,2026-07-04 07:57:35,1376.42,C02371,netbanking,Delhi,0
34984fea,M005,2026-07-04 07:58:23,1469.28,C04646,netbanking,Chennai,0
f7226423,M014,2026-07-04 07:58:35,1326.07,C00044,upi,Delhi,0
f8cf2e7d,M004,2026-07-04 07:59:45,1738.28,C02804,wallet,Chennai,0
8d16de38,M004,2026-07-04 08:00:03,1640.08,C00729,wallet,Chennai,0
679737f9,M012,2026-07-04 08:01:32,707.52,C01891,wallet,Pune,0
43d308a1,M020,2026-07-04 08:01:48,1060.16,C02037,upi,Kolkata,0
476e035a,M001,2026-07-04 08:02:01,2292.41,C02152,upi,Delhi,0
08e1f5d5,M011,2026-07-04 08:04:41,809.84,C01396,upi,Delhi,0
d6b70df1,M011,2026-07-04 08:04:52,1119.6,C03377,card,Delhi,0
9047a1d1,M008,2026-07-04 08:08:09,549.75,C01719,upi,Pune,0
2f5ac1ac,M007,2026-07-04 08:08:15,1089.81,C03015,card,Kolkata,0
f4eeca6f,M001,2026-07-04 08:10:56,2382.73,C03530,upi,Ahmedabad,0
2777cf2f,M010,2026-07-04 08:11:28,276.81,C04080,wallet,Ahmedabad,0
0914b962,M019,2026-07-04 08:11:38,2033.64,C04297,wallet,Mumbai,0
7b76b95c,M014,2026-07-04 08:11:43,1117.04,C03257,netbanking,Delhi,0
19130739,M018,2026-07-04 08:14:35,2241.48,C04200,netbanking,Jaipur,0
fea68681,M003,2026-07-04 08:14:47,1569.16,C03922,netbanking,Delhi,0
9c7924fa,M010,2026-07-04 08:15:49,626.66,C00615,upi,Ahmedabad,0
2fccc2e5,M014,2026-07-04 08:16:34,921.17,C04690,card,Delhi,0
2976d6ca,M005,2026-07-04 08:17:31,1235.53,C02284,upi,Chennai,0
c1c1e38d,M009,2026-07-04 08:17:37,909.95,C03694,netbanking,Pune,0
24fa224f,M009,2026-07-04 08:18:36,1111.12,C03737,netbanking,Pune,0
3a1de585,M003,2026-07-04 08:19:41,1353.61,C03010,netbanking,Delhi,0
027b7ba2,M007,2026-07-04 08:20:10,1020.5,C01714,netbanking,Kolkata,0
1d273220,M003,2026-07-04 08:20:23,1387.49,C04912,card,Delhi,0
24a0f0f2,M003,2026-07-04 08:20:51,1459.53,C00404,card,Delhi,0
3a1b0aca,M003,2026-07-04 08:21:45,1421.17,C01593,card,Delhi,0
9d331eb0,M003,2026-07-04 08:21:47,1488.83,C04820,wallet,Delhi,0
3560591a,M010,2026-07-04 08:22:33,194.83,C00856,upi,Jaipur,0
ceb13d70,M020,2026-07-04 08:23:45,1118.93,C02282,netbanking,Kolkata,0
6df55962,M012,2026-07-04 08:24:15,875.98,C00333,card,Vellore,0
6f146b27,M014,2026-07-04 08:24:36,1247.22,C01834,card,Delhi,0
215c6b0a,M007,2026-07-04 08:25:24,864.51,C04872,wallet,Kolkata,0
06c0e3de,M001,2026-07-04 08:25:26,2221.8,C03487,card,Delhi,0
990436fb,M013,2026-07-04 08:25:42,2628.48,C03868,card,Chennai,0
00d97aab,M003,2026-07-04 08:26:50,1387.76,C04509,upi,Delhi,0
